concept_id,concept_name,vocabulary_id,concept_code
19061285,ketoprofen 10 MG Oral Tablet,RxNorm,248370
1185969,ketoprofen 20 MG Oral Tablet,RxNorm,248371
1185970,ketoprofen 5 MG Oral Tablet,RxNorm,248372
19061400,ketorolac 20 MG Oral Tablet,RxNorm,248650
19029328,proglumetacin 300 MG Oral Capsule,RxNorm,248695
749940,carisoprodol 350 MG / piroxicam 10 MG Oral Tablet,RxNorm,248724
749941,carisoprodol 250 MG / piroxicam 10 MG Oral Tablet,RxNorm,248729
795135,chlorzoxazone 250 MG / ibuprofen 400 MG Oral Tablet,RxNorm,248742
749962,carisoprodol 300 MG / piroxicam 10 MG Oral Tablet,RxNorm,248767
1178722,indomethacin 20 MG/ML Topical Cream,RxNorm,248788
1177663,ibuprofen 120 MG Oral Tablet,RxNorm,248979
1146884,amoxicillin 500 MG / piroxicam 10 MG Oral Tablet,RxNorm,248995
1185971,ketoprofen 50 MG Oral Tablet,RxNorm,249394
1185992,ketoprofen 100 MG Oral Tablet,RxNorm,249482
1177664,acetaminophen 250 MG / ibuprofen 200 MG Oral Capsule,RxNorm,249588
749963,carisoprodol 400 MG / piroxicam 10 MG Oral Tablet,RxNorm,249589
1146885,piroxicam 0.01 MG/MG Topical Gel,RxNorm,249666
1178724,indomethacin 0.01 MG/MG Topical Gel,RxNorm,249744
1177665,ibuprofen 300 MG Extended Release Oral Tablet,RxNorm,249752
19029400,acemetacin 60 MG Oral Tablet,RxNorm,249827
1146886,acetaminophen 500 MG / piroxicam 20 MG Oral Tablet,RxNorm,249967
19062040,acetaminophen 25 MG/ML / ibuprofen 20 MG/ML Oral Suspension,RxNorm,250085
19062230,tenoxicam 20 MG Rectal Suppository,RxNorm,250197
19062730,ibuprofen 800 MG Extended Release Oral Tablet,RxNorm,250418
19062753,tolmetin 200 MG Oral Capsule,RxNorm,250421
19062830,fenoprofen 300 MG Oral Tablet,RxNorm,250469
19062851,acemetacin 60 MG / chlorzoxazone 500 MG Oral Tablet,RxNorm,250470
19062852,fenoprofen 200 MG Oral Tablet,RxNorm,250472
19063002,indomethacin 75 MG Extended Release Oral Tablet,RxNorm,250526
19063234,acetaminophen 500 MG / piroxicam 10 MG Oral Tablet,RxNorm,250615
19063477,homatropine 4 MG / ibuprofen 400 MG Oral Tablet,RxNorm,250706
19063807,ibuprofen 200 MG / tolperisone 50 MG Oral Tablet,RxNorm,250835
19064106,chlorzoxazone 250 MG / piroxicam 10 MG Oral Tablet,RxNorm,250990
19064110,piroxicam 10 MG / prednisone 2 MG Delayed Release Oral Tablet,RxNorm,250996
19064141,acetaminophen 250 MG / ibuprofen 250 MG Oral Tablet,RxNorm,250998
19064186,ketoprofen 200 MG Oral Tablet,RxNorm,251022
19029329,proglumetacin 300 MG Oral Tablet,RxNorm,251238
1178727,indomethacin 25 MG Extended Release Oral Capsule,RxNorm,251255
19064433,ibuprofen 400 MG Oral Suspension,RxNorm,251270
1177671,ibuprofen 133 MG/ML Injectable Solution,RxNorm,251628
749964,carisoprodol 300 MG / dexamethasone 0.25 MG / tenoxicam 10 MG Oral Tablet,RxNorm,251647
1178728,indomethacin 20 MG / thiamine 100 MG Oral Tablet,RxNorm,251888
1146889,piroxicam 10 MG / prednisone 2 MG Oral Tablet,RxNorm,251947
1178729,dexamethasone 0.15 MG / indomethacin 20 MG Oral Tablet,RxNorm,251976
19064799,carisoprodol 200 MG / dexamethasone 0.5 MG / ibuprofen 400 MG Oral Tablet,RxNorm,252035
19064834,ibuprofen 400 MG / vitamin B12 3 MG Oral Tablet,RxNorm,252041
19064901,ibuprofen 400 MG Extended Release Oral Tablet,RxNorm,252082
19064902,meloxicam 10 MG/ML Injectable Solution,RxNorm,252090
724430,orphenadrine 40 MG / piroxicam 10 MG Oral Tablet,RxNorm,252112
19064936,piroxicam 20 MG / vitamin B12 0.5 MG Oral Tablet,RxNorm,252150
19029441,acemetacin 160 MG Extended Release Oral Tablet,RxNorm,252187
1146891,acetaminophen 500 MG / piroxicam 10 MG Rectal Suppository,RxNorm,252195
1127045,acetaminophen 500 MG / piroxicam 10 MG Delayed Release Oral Tablet,RxNorm,252196
1177705,ibuprofen 500 MG Oral Tablet,RxNorm,252337
1146913,ascorbic acid 50 MG / piroxicam 20 MG Oral Tablet,RxNorm,252399
1177706,cyclonium 10 MG / ibuprofen 400 MG Oral Tablet,RxNorm,252457
19065087,ibuprofen 80 MG/ML Injectable Solution,RxNorm,252458
1146914,piroxicam 40 MG Oral Tablet,RxNorm,252631
19065216,ketorolac 60 MG/ML Injectable Solution,RxNorm,252660
1536982,diclofenac sodium 0.01 MG/MG [Aleve Arthritis Pain],RxNorm,2550737
1536983,diclofenac Topical Gel [Aleve Arthritis Pain],RxNorm,2550738
1536985,diclofenac sodium 0.01 MG/MG Topical Gel [Aleve Arthritis Pain],RxNorm,2550740
1537528,Vazalore,RxNorm,2563423
1537529,aspirin 325 MG [Vazalore],RxNorm,2563424
1537530,aspirin Oral Capsule [Vazalore],RxNorm,2563425
1537531,Vazalore Oral Product,RxNorm,2563426
1537532,Vazalore Pill,RxNorm,2563427
1537533,aspirin 325 MG Oral Capsule [Vazalore],RxNorm,2563428
701496,aspirin 325 MG / dextromethorphan hydrobromide 10 MG / doxylamine succinate 6.25 MG / phenylephrine bitartrate 7.8 MG Effervescent Oral Tablet,RxNorm,2565491
701682,ketoprofen 120 MG/ML,RxNorm,2566869
701684,ketoprofen / tulathromycin Injectable Solution,RxNorm,2566872
701685,ketoprofen 120 MG/ML / tulathromycin 100 MG/ML Injectable Solution,RxNorm,2566873
701687,ketoprofen 120 MG/ML / tulathromycin 100 MG/ML [Draxxin KP],RxNorm,2566875
701689,ketoprofen / tulathromycin Injectable Solution [Draxxin KP],RxNorm,2566877
701690,ketoprofen 120 MG/ML / tulathromycin 100 MG/ML Injectable Solution [Draxxin KP],RxNorm,2566878
1197736,mefenamate,RxNorm,257844
702116,aspirin 500 MG / butalbital 50 MG / caffeine 40 MG Oral Capsule,RxNorm,2583731
702161,diclofenac potassium 25 MG [Lofena],RxNorm,2584346
702164,diclofenac Oral Tablet [Lofena],RxNorm,2584349
702165,diclofenac potassium 25 MG Oral Tablet [Lofena],RxNorm,2584350
1758658,ketoprofen 100 MG/ML [Ketomed],RxNorm,2588951
1758660,ketoprofen Injectable Solution [Ketomed],RxNorm,2588953
1758661,ketoprofen 100 MG/ML Injectable Solution [Ketomed],RxNorm,2588954
19066057,12 HR aspirin 25 MG / dipyridamole 200 MG Extended Release Oral Capsule,RxNorm,259081
779491,meloxicam 5 MG/ML [Meloxidyl],RxNorm,2599513
779493,meloxicam Injectable Solution [Meloxidyl],RxNorm,2599515
779494,meloxicam 5 MG/ML Injectable Solution [Meloxidyl],RxNorm,2599516
779567,diclofenac / lidocaine Topical Gel,RxNorm,2600048
779568,diclofenac sodium 0.01 MG/MG / lidocaine hydrochloride 0.045 MG/MG Topical Gel,RxNorm,2600049
19067480,fenoprofen 200 MG Oral Capsule [Nalfon],RxNorm,260323
780157,aspirin 325 MG Effervescent Oral Tablet,RxNorm,2606079
19068100,aspirin 325 MG Oral Tablet [Bufferin],RxNorm,260847
1189755,rofecoxib 2.5 MG/ML Oral Suspension [Vioxx],RxNorm,261237
1189756,rofecoxib 5 MG/ML Oral Suspension [Vioxx],RxNorm,261238
1189757,rofecoxib 25 MG Oral Tablet [Vioxx],RxNorm,261239
19068308,rofecoxib 12.5 MG Oral Tablet [Vioxx],RxNorm,261240
19068411,rofecoxib 50 MG Oral Tablet [Vioxx],RxNorm,261370
19099602,Orphengesic,RxNorm,261599
741971,meloxicam 5 MG/ML [Meloxivet],RxNorm,2621703
741973,meloxicam Injectable Solution [Meloxivet],RxNorm,2621705
741974,meloxicam 5 MG/ML Injectable Solution [Meloxivet],RxNorm,2621706
1301478,aspirin 650 MG / caffeine 65 MG Oral Powder,RxNorm,2626726
1103374,valdecoxib,RxNorm,278567
19003570,parecoxib,RxNorm,279950
19069191,kebuzone,RxNorm,28198
778782,aspirin / butalbital / caffeine,RxNorm,282422
19071691,etodolac 400 MG Extended Release Oral Tablet,RxNorm,285004
19071692,etodolac 600 MG Extended Release Oral Tablet,RxNorm,285005
19071933,lonazolac,RxNorm,28876
19072129,mofebutazone,RxNorm,30202
19011355,etoricoxib,RxNorm,307296
19072299,aluminum hydroxide 100 MG / magnesium trisilicate 150 MG / phenylbutazone 100 MG Oral Capsule,RxNorm,307743
19073362,acetaminophen 115 MG / aspirin 210 MG / caffeine 16 MG / salicylamide 65 MG Oral Tablet,RxNorm,308278
19073408,acetaminophen 250 MG / aspirin 250 MG / caffeine 65 MG Oral Tablet,RxNorm,308297
19073553,aspirin 325 MG / caffeine 16 MG / salicylamide 95 MG Oral Tablet,RxNorm,308363
19073675,aspirin 500 MG Delayed Release Oral Tablet,RxNorm,308409
19073677,aspirin 650 MG Delayed Release Oral Tablet,RxNorm,308411
19073713,aspirin 975 MG Delayed Release Oral Tablet,RxNorm,308417
19077212,24 HR etodolac 400 MG Extended Release Oral Tablet,RxNorm,310245
19077213,etodolac 500 MG Extended Release Oral Tablet,RxNorm,310246
19077214,24 HR etodolac 600 MG Extended Release Oral Tablet,RxNorm,310247
19077246,fenoprofen 600 MG Oral Tablet,RxNorm,310291
19078439,ibuprofen 100 MG Chewable Tablet,RxNorm,310963
19078440,ibuprofen 200 MG Oral Capsule,RxNorm,310964
19078461,ibuprofen 200 MG Oral Tablet,RxNorm,310965
19078521,indomethacin 5 MG/ML Oral Suspension,RxNorm,310991
19078522,indomethacin 75 MG Extended Release Oral Capsule,RxNorm,310992
1185994,ketoprofen 12.5 MG Oral Capsule,RxNorm,311229
19078754,24 HR ketoprofen 150 MG Extended Release Oral Capsule,RxNorm,311230
1150351,meloxicam 7.5 MG Oral Tablet,RxNorm,311486
1113672,nabumetone 500 MG Oral Tablet,RxNorm,311892
1113673,nabumetone 750 MG Oral Tablet,RxNorm,311893
1115066,naproxen 25 MG/ML Oral Suspension,RxNorm,311913
1115067,naproxen 500 MG Delayed Release Oral Tablet,RxNorm,311915
1115068,naproxen 375 MG Extended Release Oral Tablet,RxNorm,311916
1115069,naproxen 500 MG Extended Release Oral Tablet,RxNorm,311917
1118047,oxaprozin 600 MG Oral Tablet,RxNorm,312132
19025926,oxyphenbutazone 100 MG Oral Tablet,RxNorm,312178
1135734,phenylbutazone 100 MG Oral Capsule,RxNorm,312391
1135735,phenylbutazone 100 MG Oral Tablet,RxNorm,312392
1189760,rofecoxib 12.5 MG Oral Tablet,RxNorm,312841
1189761,rofecoxib 2.5 MG/ML Oral Suspension,RxNorm,312842
1189772,rofecoxib 5 MG/ML Oral Suspension,RxNorm,312843
1189773,rofecoxib 50 MG Oral Tablet,RxNorm,312844
1036639,suprofen 200 MG Oral Capsule,RxNorm,313172
19080093,ibuprofen 50 MG Chewable Tablet,RxNorm,314047
19080097,ketoprofen 200 MG Extended Release Oral Capsule,RxNorm,314058
19080098,24 HR ketoprofen 100 MG Extended Release Oral Capsule,RxNorm,314059
19080243,rofecoxib 25 MG Oral Tablet,RxNorm,314210
19080249,acetylsalicylate sodium,RxNorm,314293
1113648,nabumetone,RxNorm,31448
1236613,sulindac 200 MG Delayed Release Oral Tablet,RxNorm,315222
19080929,aspirin 356.4 MG,RxNorm,315420
1113270,aspirin 400 MG,RxNorm,315422
1113302,aspirin 500 MG,RxNorm,315424
1113304,aspirin 600 MG,RxNorm,315426
1113306,aspirin 650 MG,RxNorm,315428
1113307,aspirin 75 MG,RxNorm,315429
19080951,aspirin 800 MG,RxNorm,315430
1113310,aspirin 850 MG,RxNorm,315432
1113311,aspirin 975 MG,RxNorm,315433
19081052,celecoxib 100 MG,RxNorm,315603
19081053,celecoxib 200 MG,RxNorm,315604
19081233,etodolac 200 MG,RxNorm,315906
19081234,etodolac 300 MG,RxNorm,315907
19081235,etodolac 400 MG,RxNorm,315908
19081236,etodolac 500 MG,RxNorm,315909
19081237,etodolac 600 MG,RxNorm,315910
1156419,flurbiprofen 100 MG,RxNorm,315958
1156420,flurbiprofen 50 MG,RxNorm,315959
19081494,ibuprofen 100 MG,RxNorm,316072
19081495,ibuprofen 20 MG/ML,RxNorm,316073
19081496,ibuprofen 200 MG,RxNorm,316074
19081497,ibuprofen 300 MG,RxNorm,316075
19081498,ibuprofen 50 MG,RxNorm,316076
19081499,ibuprofen 600 MG,RxNorm,316077
19081500,ibuprofen 800 MG,RxNorm,316078
19081524,indomethacin 25 MG,RxNorm,316082
19081525,indomethacin 5 MG/ML,RxNorm,316083
19081526,indomethacin 50 MG,RxNorm,316084
19081527,indomethacin 75 MG,RxNorm,316085
1185998,ketoprofen 12.5 MG,RxNorm,316115
1185999,ketoprofen 150 MG,RxNorm,316116
1186000,ketoprofen 200 MG,RxNorm,316117
1186001,ketoprofen 25 MG,RxNorm,316118
1186022,ketoprofen 50 MG,RxNorm,316119
19081611,ketoprofen 75 MG,RxNorm,316120
1115070,naproxen 250 MG,RxNorm,316326
1115071,naproxen 375 MG,RxNorm,316327
1115092,naproxen 500 MG,RxNorm,316328
1118048,oxaprozin 600 MG,RxNorm,316413
19081828,phenylbutazone 100 MG,RxNorm,316507
1146915,piroxicam 10 MG,RxNorm,316524
1236614,sulindac 150 MG,RxNorm,316755
1236615,sulindac 200 MG,RxNorm,316756
1036640,suprofen 200 MG,RxNorm,316757
19082433,aspirin 325 MG,RxNorm,317300
1177740,ibuprofen 400 MG,RxNorm,317388
19025927,oxyphenbutazone 100 MG,RxNorm,317454
1146916,piroxicam 20 MG,RxNorm,317467
1186024,ketoprofen 100 MG,RxNorm,317643
1115093,naproxen 25 MG/ML,RxNorm,317653
1150372,meloxicam 7.5 MG,RxNorm,323968
1118045,oxaprozin,RxNorm,32613
1153966,fenoprofen 200 MG,RxNorm,328372
1153967,fenoprofen 300 MG,RxNorm,328373
1153968,fenoprofen 600 MG,RxNorm,328374
19082996,indomethacin 1 MG/ML,RxNorm,328380
1102946,tolmetin 200 MG,RxNorm,328642
1102947,tolmetin 400 MG,RxNorm,328644
1102948,tolmetin 600 MG,RxNorm,328645
1137033,ketorolac 10 MG,RxNorm,328841
1113349,aspirin 421 MG,RxNorm,329294
1178758,indomethacin 100 MG,RxNorm,329869
19086516,aceclofenac 100 MG,RxNorm,330874
19086517,acemetacin 60 MG,RxNorm,330875
19086518,acemetacin 160 MG,RxNorm,330876
19095707,fenbufen 450 MG,RxNorm,331916
1156452,flurbiprofen 200 MG,RxNorm,331958
1115094,naproxen 1000 MG,RxNorm,332248
19088348,naproxen 750 MG,RxNorm,332249
1113373,aspirin 520 MG,RxNorm,332336
1150373,meloxicam 15 MG,RxNorm,332451
19039706,bumadizone 110 MG,RxNorm,332693
19039707,bumadizone 220 MG,RxNorm,332694
1236616,sulindac 100 MG,RxNorm,333359
19041244,tenoxicam 10 MG,RxNorm,333369
19032727,bufexamac 0.05 MG/MG,RxNorm,333622
1177741,ibuprofen 80 MG/ML,RxNorm,333642
1177762,ibuprofen 40 MG/ML,RxNorm,333683
19041245,tenoxicam 20 MG,RxNorm,333737
19090415,indomethacin 100 MG Oral Capsule,RxNorm,333823
19090495,mefenamic acid 125 MG,RxNorm,334009
19090497,meloxicam 10 MG/ML,RxNorm,334013
19090667,proglumetacin 300 MG,RxNorm,334088
19095708,fenbufen 300 MG,RxNorm,334736
1177763,ibuprofen 133 MG/ML,RxNorm,334998
1177764,ibuprofen 500 MG,RxNorm,334999
19091196,ibuprofen 50 MG/ML,RxNorm,335000
19091197,ibuprofen 120 MG,RxNorm,335001
19091199,ibuprofen 250 MG,RxNorm,335002
19091218,indomethacin 6 MG/ML,RxNorm,335014
19091219,indomethacin 60 MG,RxNorm,335015
19091220,indomethacin 0.01 MG/MG,RxNorm,335016
19091241,indomethacin 10 MG/ML,RxNorm,335017
19091243,indomethacin 20 MG,RxNorm,335019
19091467,ketoprofen 0.025 MG/MG,RxNorm,335102
19091468,ketoprofen 10 MG/ML,RxNorm,335103
19091469,ketoprofen 50 MG/ML,RxNorm,335104
19091470,ketoprofen 7.5 MG/ML,RxNorm,335105
19091502,ketoprofen 6 MG/ML,RxNorm,335107
19091503,ketoprofen 10 MG,RxNorm,335108
19091504,ketoprofen 20 MG,RxNorm,335109
19091505,ketoprofen 5 MG,RxNorm,335110
1137038,ketorolac 60 MG/ML,RxNorm,335112
1137039,ketorolac 20 MG,RxNorm,335113
1113674,nabumetone 100 MG/ML,RxNorm,335255
1115095,naproxen 0.1 MG/MG,RxNorm,335263
1115096,naproxen 100 MG,RxNorm,335264
1115097,naproxen 50 MG,RxNorm,335265
1115098,naproxen 125 MG,RxNorm,335266
1115099,naproxen 100 MG/ML,RxNorm,335267
1135737,phenylbutazone 1000 MG,RxNorm,335387
1135738,phenylbutazone 200 MG,RxNorm,335388
1135739,phenylbutazone 200 MG/ML,RxNorm,335389
19122492,naproxen 375 MG Delayed Release Oral Tablet,RxNorm,603103
19122679,meloxicam 1.5 MG/ML [Mobic],RxNorm,603842
40129525,meloxicam Oral Suspension [Mobic],RxNorm,603843
19122680,meloxicam 1.5 MG/ML Oral Suspension [Mobic],RxNorm,603844
19123011,aspirin 650 MG / caffeine 33.3 MG / salicylamide 195 MG Oral Powder,RxNorm,605252
40129838,ibuprofen Oral Capsule [Motrin],RxNorm,606989
19123153,ibuprofen 200 MG Oral Capsule [Motrin],RxNorm,606990
19123280,aspirin 500 MG / caffeine 32 MG [Anacin],RxNorm,608695
19123281,aspirin 500 MG / caffeine 32 MG Oral Tablet [Anacin],RxNorm,608696
40130061,naproxen Delayed Release Oral Tablet [Naprosyn],RxNorm,608792
19123299,naproxen 375 MG Delayed Release Oral Tablet [Naprosyn],RxNorm,608793
1185922,ketoprofen,RxNorm,6142
40131970,mefenamate Oral Tablet,RxNorm,618249
40131967,mefenamate Disintegrating Oral Tablet,RxNorm,618252
40131969,mefenamate Oral Suspension,RxNorm,618386
40131968,mefenamate Oral Capsule,RxNorm,618388
19086910,tiaprofenate,RxNorm,618442
19086931,tiaprofenate 200 MG,RxNorm,618443
40132234,tiaprofenate Oral Tablet,RxNorm,618444
19086932,tiaprofenate 200 MG Oral Tablet,RxNorm,618445
19086933,tiaprofenate 300 MG,RxNorm,618446
19086934,tiaprofenate 300 MG Oral Tablet,RxNorm,618447
40132233,tiaprofenate Oral Capsule,RxNorm,618448
19086935,tiaprofenate 300 MG Oral Capsule,RxNorm,618449
40132235,tiaprofenate Rectal Suppository,RxNorm,618451
19086936,tiaprofenate 300 MG Rectal Suppository,RxNorm,618452
40132232,tiaprofenate Extended Release Oral Capsule,RxNorm,618458
19086937,tiaprofenate 300 MG Extended Release Oral Capsule,RxNorm,618459
19086938,24 HR tiaprofenate 300 MG Extended Release Oral Capsule,RxNorm,618461
19123787,meclofenamate 100 MG,RxNorm,618550
40132005,meclofenamate Oral Capsule,RxNorm,618551
1180186,meclofenamate 100 MG Oral Capsule,RxNorm,618552
1180187,meclofenamate 50 MG,RxNorm,618556
1180188,meclofenamate 50 MG Oral Capsule,RxNorm,618557
40132006,meclofenamate Oral Tablet,RxNorm,618558
1180189,meclofenamate 100 MG Oral Tablet,RxNorm,618559
19123788,meclofenamate 50 MG Oral Tablet,RxNorm,618560
40134022,mefenamate Oral Capsule [Ponstel],RxNorm,632274
1177823,ibuprofen 10 MG/ML,RxNorm,637192
19089480,ibuprofen 10 MG/ML [Neoprofen],RxNorm,637195
1177825,2 ML ibuprofen 10 MG/ML Injection [Neoprofen],RxNorm,637197
19124325,aspirin 325 MG / oxycodone hydrochloride 4.5 MG / oxycodone terephthalate 0.38 MG Oral Tablet,RxNorm,637540
40133936,ibuprofen / niacin Topical Cream,RxNorm,637694
40134023,mefenamate Oral Suspension [Ponstan],RxNorm,637788
40134025,mefenamate Oral Tablet [Dysman],RxNorm,637789
40134018,mefenamate Oral Capsule [Contraflam],RxNorm,637790
40133551,tiaprofenate Oral Tablet [Surgam],RxNorm,637791
40134020,mefenamate Oral Capsule [Meflam],RxNorm,637797
40134026,mefenamate Oral Tablet [Meflam],RxNorm,637798
40134021,mefenamate Oral Capsule [Opustan],RxNorm,637802
40134027,mefenamate Oral Tablet [Opustan],RxNorm,637803
40134024,mefenamate Oral Tablet [Contraflam],RxNorm,637806
40134017,mefenamate Disintegrating Oral Tablet [Ponstan Dispersible],RxNorm,637834
40134019,mefenamate Oral Capsule [Dysman],RxNorm,637835
40133549,tiaprofenate Extended Release Oral Capsule [Surgam],RxNorm,637843
40134028,mefenamate Oral Tablet [Ponstan],RxNorm,637851
40134498,diphenhydramine / ibuprofen Oral Tablet,RxNorm,643059
19124387,ibuprofen 200 MG [Wal-Profen],RxNorm,643100
40134922,ibuprofen Oral Tablet [Wal-Profen],RxNorm,643101
19124388,ibuprofen 200 MG Oral Tablet [Wal-Profen],RxNorm,643102
40135052,naproxen Oral Tablet [Wal-Proxen],RxNorm,643132
40134921,ibuprofen Oral Capsule [Wal-Profen],RxNorm,644385
1177827,ibuprofen 200 MG Oral Capsule [Wal-Profen],RxNorm,644386
40134497,diphenhydramine / ibuprofen Oral Capsule,RxNorm,645634
19124731,aspirin 360 MG,RxNorm,647977
40136034,ibuprofen / pseudoisocytidine Oral Tablet,RxNorm,656679
19124856,ibuprofen 200 MG / pseudoisocytidine 30 MG Oral Tablet,RxNorm,656680
19125097,meclofenamic acid,RxNorm,6678
36030347,aspirin / diphenhydramine,RxNorm,669119
1118114,celecoxib 50 MG,RxNorm,686378
1118115,celecoxib 50 MG Oral Capsule,RxNorm,686379
19125422,celecoxib 50 MG [Celebrex],RxNorm,686380
1118116,celecoxib 50 MG Oral Capsule [Celebrex],RxNorm,686381
36030350,acetaminophen / aspirin,RxNorm,687078
36030423,aluminum hydroxide / aspirin / calcium carbonate / magnesium hydroxide,RxNorm,689502
36030424,aspirin / butalbital / caffeine / phenacetin,RxNorm,689507
36030425,aspirin / caffeine / chlorpheniramine,RxNorm,689509
36030426,aspirin / caffeine / codeine,RxNorm,689511
36030427,aspirin / caffeine / dihydrocodeine,RxNorm,689512
36030428,aspirin / caffeine / dihydrocodeine / promethazine,RxNorm,689513
36030429,aspirin / caffeine / hydrocodone,RxNorm,689515
36030430,aspirin / caffeine / ipecac / opium,RxNorm,689516
36030431,aspirin / caffeine / propoxyphene,RxNorm,689518
36030432,aspirin / caffeine / salicylamide,RxNorm,689519
36030433,aspirin / carisoprodol / codeine,RxNorm,689522
36030434,aspirin / citric acid / sodium bicarbonate,RxNorm,689524
36030435,aspirin / ethoheptazine / meprobamate,RxNorm,689529
36030436,aspirin / promethazine / pseudoephedrine,RxNorm,689540
36030437,aspirin / propoxyphene,RxNorm,689541
36030438,acetaminophen / aspirin / caffeine / calcium gluconate,RxNorm,689551
36030439,acetaminophen / aspirin / caffeine / codeine / salicylamide,RxNorm,689552
36030440,acetaminophen / aspirin / caffeine / hydrocodone,RxNorm,689553
36030441,acetaminophen / aspirin / caffeine / salicylamide,RxNorm,689554
36030442,acetaminophen / aspirin / codeine,RxNorm,689555
36030443,acetaminophen / aspirin / phenylpropanolamine,RxNorm,689556
36030663,aluminum hydroxide / aspirin / codeine / magnesium hydroxide,RxNorm,690996
36030664,aluminum hydroxide / aspirin / magnesium hydroxide,RxNorm,690997
40137949,acetaminophen / aspirin / caffeine Oral Powder,RxNorm,692835
19125577,acetaminophen 325 MG / aspirin 500 MG / caffeine 65 MG Oral Powder,RxNorm,692836
40138445,aspirin / butalbital / caffeine / codeine Oral Capsule [Ascomp],RxNorm,700585
19126141,ibuprofen 20 MG/ML [Elixsure IB],RxNorm,702241
40139075,ibuprofen Oral Suspension [Elixsure IB],RxNorm,702242
19126142,ibuprofen 20 MG/ML Oral Suspension [Elixsure IB],RxNorm,702243
19126176,aspirin 500 MG / caffeine 32.5 MG Oral Tablet,RxNorm,702316
19012056,Excedrin Back & Body,RxNorm,707765
19013116,Anacin Advanced Headache Formula,RxNorm,721973
19012057,acetaminophen 250 MG / aspirin 250 MG [Excedrin Back & Body],RxNorm,723528
40140510,acetaminophen / aspirin Oral Tablet [Excedrin Back & Body],RxNorm,723529
19126942,acetaminophen 250 MG / aspirin 250 MG Oral Tablet [Excedrin Back & Body],RxNorm,723530
19013117,acetaminophen 250 MG / aspirin 250 MG / caffeine 65 MG [Anacin Advanced Headache Formula],RxNorm,723531
40140509,acetaminophen / aspirin / caffeine Oral Tablet [Anacin Advanced Headache Formula],RxNorm,723532
1128698,acetaminophen 250 MG / aspirin 250 MG / caffeine 65 MG Oral Tablet [Anacin Advanced Headache Formula],RxNorm,723533
19126976,Anacin Aspirin Regimen,RxNorm,724441
40140561,aspirin Oral Tablet [Anacin Aspirin Regimen],RxNorm,724443
1113581,aspirin 325 MG / oxycodone hydrochloride 2.25 MG / oxycodone terephthalate 0.19 MG Oral Tablet,RxNorm,724614
1115008,naproxen,RxNorm,7258
40141868,ketorolac Prefilled Syringe,RxNorm,727596
19023313,ibuprofen 50 MG [Advil],RxNorm,731527
40143246,ibuprofen Chewable Tablet [Advil],RxNorm,731528
1177831,ibuprofen 50 MG Chewable Tablet [Advil],RxNorm,731529
19127536,ibuprofen 40 MG/ML [Advil],RxNorm,731530
1177842,ibuprofen 40 MG/ML Oral Suspension [Advil],RxNorm,731531
40143247,ibuprofen Oral Capsule [Advil],RxNorm,731532
1177843,ibuprofen 200 MG Oral Capsule [Advil],RxNorm,731533
19023315,ibuprofen 100 MG [Advil],RxNorm,731534
1177844,ibuprofen 100 MG Oral Tablet [Advil],RxNorm,731535
1177845,ibuprofen 100 MG Chewable Tablet [Advil],RxNorm,731536
1146917,piroxicam 0.01 MG/MG,RxNorm,335469
19091723,piroxicam 0.005 MG/MG,RxNorm,335470
1146919,piroxicam 20 MG/ML,RxNorm,335471
1146920,piroxicam 40 MG,RxNorm,335472
1124300,diclofenac,RxNorm,3355
19042157,tolfenamic acid 200 MG,RxNorm,335755
1102949,tolmetin 20 MG/ML,RxNorm,335756
1113378,aspirin 389 MG,RxNorm,335933
19092000,aspirin 742 MG,RxNorm,335990
19092032,aspirin 385 MG,RxNorm,336010
19092034,aspirin 770 MG,RxNorm,336012
1146921,piroxicam 7.5 MG/ML,RxNorm,336796
1189775,rofecoxib 50 MG,RxNorm,337553
19095238,nabumetone 750 MG,RxNorm,343093
19095274,nabumetone 500 MG,RxNorm,343109
904455,esomeprazole 20 MG,RxNorm,343355
1178785,indomethacin 20 MG/ML,RxNorm,343486
1189776,rofecoxib 2.5 MG/ML,RxNorm,346141
1189777,rofecoxib 5 MG/ML,RxNorm,346142
1189778,rofecoxib 25 MG,RxNorm,346143
1189779,rofecoxib 12.5 MG,RxNorm,346144
19096060,indomethacin 1 MG Injection,RxNorm,346508
19029327,proglumetacin,RxNorm,34769
1135740,phenylbutazone 0.2 MG/MG Oral Gel,RxNorm,348548
19096472,phenylbutazone 100 MG Oral Powder,RxNorm,348569
19096676,oxaprozin 600 MG Delayed Release Oral Capsule,RxNorm,349188
1103375,valdecoxib 10 MG Oral Tablet,RxNorm,349319
1103376,valdecoxib 20 MG Oral Tablet,RxNorm,349321
1118091,celecoxib 400 MG Oral Capsule,RxNorm,349514
19096791,aspirin 800 MG Oral Tablet,RxNorm,349516
19097551,aspirin 428 MG,RxNorm,350459
19097552,aspirin 856 MG,RxNorm,350460
19097732,valdecoxib 10 MG,RxNorm,350610
19097733,valdecoxib 20 MG,RxNorm,350611
19097794,celecoxib 400 MG,RxNorm,350656
19098011,phenylbutazone 0.2 MG/MG,RxNorm,350973
1177769,ibuprofen 600 MG Oral Tablet [Ibifon 600],RxNorm,351391
1177770,ibuprofen 600 MG Oral Tablet [Ibren],RxNorm,351392
1153969,fenoprofen 600 MG Oral Tablet [Nalfon],RxNorm,351398
